"filename", "language", "Java", "Markdown", "JSON", "YAML", "Ini", "XML", "Log", "Java Properties", "comment", "blank", "total"
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\GameLgListener.java", "Java", 240, 0, 0, 0, 0, 0, 0, 0, 18, 83, 341
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\GameNote.java", "Java", 60, 0, 0, 0, 0, 0, 0, 0, 0, 15, 75
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\GameType.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\PlayerNote.java", "Java", 20, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\RegisterType.java", "Java", 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\AccuseBlockData.java", "Java", 7, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\CauldronBlockData.java", "Java", 7, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\SpecialBlock.java", "Java", 245, 0, 0, 0, 0, 0, 0, 0, 26, 93, 364
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\SpecialBlockData.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\SpecialBlockType.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\StoneBlockData.java", "Java", 19, 0, 0, 0, 0, 0, 0, 0, 1, 7, 27
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\TreasureBlockData.java", "Java", 15, 0, 0, 0, 0, 0, 0, 0, 1, 6, 22
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\TreasureBlockType.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Lg\SpecialsBlock\VoteBlockData.java", "Java", 23, 0, 0, 0, 0, 0, 0, 0, 1, 9, 33
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Main.java", "Java", 687, 0, 0, 0, 0, 0, 0, 0, 5, 197, 889
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Minage\MinageWorld.java", "Java", 158, 0, 0, 0, 0, 0, 0, 0, 4, 47, 209
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Minage\TradeInv.java", "Java", 95, 0, 0, 0, 0, 0, 0, 0, 0, 46, 141
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Minage\Trades.java", "Java", 33, 0, 0, 0, 0, 0, 0, 0, 0, 15, 48
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\PlayerData.java", "Java", 445, 0, 0, 0, 0, 0, 0, 0, 6, 111, 562
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Role.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RoleInstance.java", "Java", 29, 0, 0, 0, 0, 0, 0, 0, 0, 20, 49
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ALLUMEUR.java", "Java", 104, 0, 0, 0, 0, 0, 0, 0, 6, 37, 147
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ANALYSTE.java", "Java", 123, 0, 0, 0, 0, 0, 0, 0, 5, 51, 179
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ANCIEN.java", "Java", 87, 0, 0, 0, 0, 0, 0, 0, 9, 39, 135
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ANGE.java", "Java", 173, 0, 0, 0, 0, 0, 0, 0, 5, 60, 238
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ARAIGNEE.java", "Java", 136, 0, 0, 0, 0, 0, 0, 0, 3, 42, 181
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ASSASSIN.java", "Java", 95, 0, 0, 0, 0, 0, 0, 0, 6, 38, 139
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Aura.java", "Java", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\BIENFAITEUR.java", "Java", 94, 0, 0, 0, 0, 0, 0, 0, 9, 40, 143
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\CHASSEUR.java", "Java", 101, 0, 0, 0, 0, 0, 0, 0, 1, 53, 155
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\COMEDIEN.java", "Java", 103, 0, 0, 0, 0, 0, 0, 0, 6, 40, 149
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\CORBEAU.java", "Java", 84, 0, 0, 0, 0, 0, 0, 0, 9, 36, 129
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\CUPIDON.java", "Java", 129, 0, 0, 0, 0, 0, 0, 0, 9, 56, 194
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\AncienChecker.java", "Java", 74, 0, 0, 0, 0, 0, 0, 0, 10, 24, 108
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\AngeChecker.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 11, 18, 97
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\AraigneeChecker.java", "Java", 70, 0, 0, 0, 0, 0, 0, 0, 10, 23, 103
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\Brume_Checker.java", "Java", 78, 0, 0, 0, 0, 0, 0, 0, 9, 17, 104
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\ComedienChecker.java", "Java", 82, 0, 0, 0, 0, 0, 0, 0, 9, 23, 114
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\EnfantChecker.java", "Java", 81, 0, 0, 0, 0, 0, 0, 0, 11, 27, 119
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\ErmiteChecker.java", "Java", 84, 0, 0, 0, 0, 0, 0, 0, 9, 25, 118
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\FauconChecker.java", "Java", 85, 0, 0, 0, 0, 0, 0, 0, 11, 28, 124
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\IDV_Checker.java", "Java", 78, 0, 0, 0, 0, 0, 0, 0, 10, 16, 104
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\LgBarbare_Checker.java", "Java", 67, 0, 0, 0, 0, 0, 0, 0, 11, 25, 103
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\MysticChecker.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 11, 24, 103
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\NecroChecker.java", "Java", 83, 0, 0, 0, 0, 0, 0, 0, 10, 24, 117
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\ParrainChecker.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 11, 16, 95
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\PoisonVirusChecker.java", "Java", 69, 0, 0, 0, 0, 0, 0, 0, 11, 18, 98
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\RegisterCheck.java", "Java", 176, 0, 0, 0, 0, 0, 0, 0, 4, 39, 219
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\SanguinaireChecker.java", "Java", 65, 0, 0, 0, 0, 0, 0, 0, 11, 23, 99
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\SoeurChecker.java", "Java", 73, 0, 0, 0, 0, 0, 0, 0, 10, 17, 100
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\TimeresCheck.java", "Java", 61, 0, 0, 0, 0, 0, 0, 0, 10, 23, 94
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\TrackRes.java", "Java", 69, 0, 0, 0, 0, 0, 0, 0, 11, 25, 105
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\VirusChecker.java", "Java", 81, 0, 0, 0, 0, 0, 0, 0, 10, 19, 110
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\VoleurChecker.java", "Java", 83, 0, 0, 0, 0, 0, 0, 0, 11, 21, 115
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\VoteChecker.java", "Java", 73, 0, 0, 0, 0, 0, 0, 0, 11, 18, 102
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\craintifChecker.java", "Java", 85, 0, 0, 0, 0, 0, 0, 0, 9, 23, 117
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\damneChecker.java", "Java", 64, 0, 0, 0, 0, 0, 0, 0, 11, 24, 99
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\demonChecker.java", "Java", 90, 0, 0, 0, 0, 0, 0, 0, 8, 31, 129
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\servantLgChecker.java", "Java", 76, 0, 0, 0, 0, 0, 0, 0, 9, 25, 110
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Checkers\thierceAnge_Checker.java", "Java", 68, 0, 0, 0, 0, 0, 0, 0, 10, 19, 97
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\DAMNE.java", "Java", 80, 0, 0, 0, 0, 0, 0, 0, 6, 37, 123
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\DEMON.java", "Java", 98, 0, 0, 0, 0, 0, 0, 0, 5, 52, 155
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\DISCIPLE.java", "Java", 195, 0, 0, 0, 0, 0, 0, 0, 5, 56, 256
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ENFANT_SAUVAGE.java", "Java", 115, 0, 0, 0, 0, 0, 0, 0, 9, 53, 177
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\ERMITE.java", "Java", 94, 0, 0, 0, 0, 0, 0, 0, 6, 35, 135
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\FAUCONNIER.java", "Java", 85, 0, 0, 0, 0, 0, 0, 0, 10, 32, 127
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\IDIOT_DU_VILLAGE.java", "Java", 77, 0, 0, 0, 0, 0, 0, 0, 10, 32, 119
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\INFECT_PERE_DES_LOUPS.java", "Java", 116, 0, 0, 0, 0, 0, 0, 0, 9, 62, 187
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\INTERPRETE.java", "Java", 154, 0, 0, 0, 0, 0, 0, 0, 3, 48, 205
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Infections\Virus.java", "Java", 197, 0, 0, 0, 0, 0, 0, 0, 0, 41, 238
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Infections\VirusType.java", "Java", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_ALCHIMISTE.java", "Java", 168, 0, 0, 0, 0, 0, 0, 0, 8, 60, 236
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_BARBARE.java", "Java", 74, 0, 0, 0, 0, 0, 0, 0, 10, 37, 121
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_BRUMEUX.java", "Java", 114, 0, 0, 0, 0, 0, 0, 0, 9, 49, 172
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_CRAINTIF.java", "Java", 103, 0, 0, 0, 0, 0, 0, 0, 9, 45, 157
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_GRIMEUR.java", "Java", 100, 0, 0, 0, 0, 0, 0, 0, 9, 52, 161
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_HURLEUR.java", "Java", 114, 0, 0, 0, 0, 0, 0, 0, 9, 47, 170
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_MANIPULATEUR.java", "Java", 93, 0, 0, 0, 0, 0, 0, 0, 13, 37, 143
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_METAMORPHE.java", "Java", 95, 0, 0, 0, 0, 0, 0, 0, 9, 40, 144
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_MYSTIQUE.java", "Java", 98, 0, 0, 0, 0, 0, 0, 0, 10, 51, 159
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\LOUP_SANGUINAIRE.java", "Java", 87, 0, 0, 0, 0, 0, 0, 0, 10, 44, 141
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\MONTREUR.java", "Java", 86, 0, 0, 0, 0, 0, 0, 0, 6, 31, 123
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\NECROMANCIEN.java", "Java", 82, 0, 0, 0, 0, 0, 0, 0, 11, 33, 126
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\NEGOCIATEUR.java", "Java", 111, 0, 0, 0, 0, 0, 0, 0, 4, 44, 159
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\PARRAIN.java", "Java", 142, 0, 0, 0, 0, 0, 0, 0, 4, 48, 194
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\PERFIDE.java", "Java", 101, 0, 0, 0, 0, 0, 0, 0, 4, 48, 153
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\PETITE_FILLE.java", "Java", 102, 0, 0, 0, 0, 0, 0, 0, 4, 45, 151
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\PYROMANE.java", "Java", 206, 0, 0, 0, 0, 0, 0, 0, 5, 59, 270
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\RENARD.java", "Java", 122, 0, 0, 0, 0, 0, 0, 0, 8, 53, 183
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\RoleDisplay.java", "Java", 71, 0, 0, 0, 0, 0, 0, 0, 1, 33, 105
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\RolesLg.java", "Java", 322, 0, 0, 0, 0, 0, 0, 0, 0, 23, 345
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SAGE.java", "Java", 97, 0, 0, 0, 0, 0, 0, 0, 8, 34, 139
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SALVATEUR.java", "Java", 112, 0, 0, 0, 0, 0, 0, 0, 7, 39, 158
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SIMPLE_VILLAGER.java", "Java", 91, 0, 0, 0, 0, 0, 0, 0, 7, 34, 132
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SIMPLE_WOLF.java", "Java", 83, 0, 0, 0, 0, 0, 0, 0, 10, 44, 137
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SOEUR.java", "Java", 112, 0, 0, 0, 0, 0, 0, 0, 6, 39, 157
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SORCIER.java", "Java", 88, 0, 0, 0, 0, 0, 0, 0, 7, 38, 133
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SORCIERE.java", "Java", 106, 0, 0, 0, 0, 0, 0, 0, 9, 38, 153
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\SWAPPER.java", "Java", 72, 0, 0, 0, 0, 0, 0, 0, 13, 31, 116
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\Servant_des_loups.java", "Java", 79, 0, 0, 0, 0, 0, 0, 0, 11, 32, 122
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\THANOS.java", "Java", 121, 0, 0, 0, 0, 0, 0, 0, 5, 50, 176
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\THIERCE_ANGE.java", "Java", 106, 0, 0, 0, 0, 0, 0, 0, 5, 50, 161
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\TRAQUEUR.java", "Java", 116, 0, 0, 0, 0, 0, 0, 0, 5, 37, 158
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\VOLEUR.java", "Java", 90, 0, 0, 0, 0, 0, 0, 0, 9, 47, 146
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\RolesLg\VOYANTE.java", "Java", 118, 0, 0, 0, 0, 0, 0, 0, 5, 64, 187
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Timer.java", "Java", 55, 0, 0, 0, 0, 0, 0, 0, 1, 13, 69
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\BooksUtils.java", "Java", 122, 0, 0, 0, 0, 0, 0, 0, 19, 44, 185
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\CommandUtil.java", "Java", 20, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\GameLgUtil.java", "Java", 165, 0, 0, 0, 0, 0, 0, 0, 1, 55, 221
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\HealthSyncer.java", "Java", 61, 0, 0, 0, 0, 0, 0, 0, 0, 14, 75
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\InventoryUtil.java", "Java", 38, 0, 0, 0, 0, 0, 0, 0, 1, 11, 50
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\ItemUtil.java", "Java", 159, 0, 0, 0, 0, 0, 0, 0, 8, 31, 198
"c:\Users\Utilisateur\Desktop\RB\Dev\MyCodes\GitHub\LoupGarouMinecraftPlugin\src\fr\fitzche\lgmore\Util\JsonUtil.java", "Java", 47, 0, 0, 0, 0, 0, 0, 0, 0, 9, 56
